SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1088 Washington St,Mountain View,CA,94043,2199000,3,2.0,MOUNTAIN VIEW,1140,6016,1946,4,1929,,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/1088-Washington-St-94043/home/1761249,MLSListings,ML81943103,N,Y,37.3986329,-122.0827015
MLS Listing,,Vacant Land,208 Mountain View Ave,Mountain View,CA,94041,1848000,,,MOUNTAIN VIEW,,7000,,7,,,Active,,,https://www.redfin.com/CA/Mountain-View/208-Mountain-View-Ave-94041/home/187644614,MLSListings,ML81942894,N,Y,37.3959422,-122.0849136
MLS Listing,,Condo/Co-op,1101 W El Camino Real #209,Mountain View,CA,94040,939000,1,1.5,DOWNTOWN,845,809,2017,7,1111,716,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/1101-W-El-Camino-Real-94040/unit-209/home/143041992,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039934,N,Y,37.3869643,-122.0873173
MLS Listing,,Single Family Residential,1548 Spring St,Mountain View,CA,94043,1699000,3,2.0,MOUNTAIN VIEW,1672,7130,1956,8,1016,,Active,September-30-2023 01:00 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/1548-Spring-St-94043/home/1822188,MLSListings,ML81939597,N,Y,37.412436,-122.0807707
MLS Listing,,Condo/Co-op,400 Ortega Ave #319,Mountain View,CA,94040,864400,2,1.0,MOUNTAIN VIEW,960,,1975,8,900,596,Active,September-30-2023 01:30 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/400-Ortega-Ave-94040/unit-319/home/2121076,MLSListings,ML81942813,N,Y,37.399433,-122.105693
MLS Listing,,Condo/Co-op,1031 Crestview Dr #114,Mountain View,CA,94040,849888,2,2.0,MOUNTAIN VIEW,1140,,1969,8,746,611,Active,,,https://www.redfin.com/CA/Mountain-View/1031-Crestview-Dr-94040/unit-114/home/1799045,MLSListings,ML81940019,N,Y,37.3737637,-122.0596296
MLS Listing,,Townhouse,237 Horizon Ave,Mountain View,CA,94043,1235000,2,1.5,MOUNTAIN VIEW,1274,927,1973,8,969,565,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/237-Horizon-Ave-94043/home/621934,MLSListings,ML81942732,N,Y,37.396068,-122.074191
MLS Listing,,Single Family Residential,174 Fair Oaks St,Mountain View,CA,94040,1395000,2,1.0,MOUNTAIN VIEW,979,6290,1930,8,1425,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/174-Fair-Oaks-St-94040/home/2120621,MLSListings,ML81942701,N,Y,37.4020831,-122.0994331
MLS Listing,,Single Family Residential,64 Paul Ave,Mountain View,CA,94041,1998000,3,2.0,MOUNTAIN VIEW,1482,7793,1953,9,1348,,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/64-Paul-Ave-94041/home/1326606,MLSListings,ML81942621,N,Y,37.385131,-122.0711609
MLS Listing,,Townhouse,2043 Atlas Loop,Mountain View,CA,94043,1660000,3,3.5,MOUNTAIN VIEW,1553,2530,2016,9,1069,449,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/2043-Atlas-Loop-94043/home/143042801,MLSListings,ML81942557,N,Y,37.415382,-122.0919784
MLS Listing,,Single Family Residential,83 Centre St,Mountain View,CA,94041,1499888,2,1.0,MOUNTAIN VIEW,764,7643,1955,9,1963,,Active,,,https://www.redfin.com/CA/Mountain-View/83-Centre-St-94041/home/563743,MLSListings,ML81942539,N,Y,37.3818771,-122.073114
MLS Listing,,Single Family Residential,89 Centre St,Mountain View,CA,94041,1898880,3,1.0,MOUNTAIN VIEW,1004,11250,1900,9,1891,,Active,,,https://www.redfin.com/CA/Mountain-View/89-Centre-St-94041/home/1391672,MLSListings,ML81942538,N,Y,37.3817081,-122.0734247
MLS Listing,,Multi-Family (2-4 Unit),1356 W Dana St,Mountain View,CA,94041,2399995,4,3.0,MOUNTAIN VIEW,1604,4906,1922,10,1496,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/1356-W-Dana-St-94041/home/968082,MLSListings,ML81942499,N,Y,37.3952318,-122.085841
MLS Listing,,Townhouse,202 Central Ave,Mountain View,CA,94043,1350000,2,1.5,MOUNTAIN VIEW,1290,952,1977,13,1047,555,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/202-Central-Ave-94043/home/1150763,MLSListings,ML81939466,N,Y,37.3958934,-122.0697668
MLS Listing,,Condo/Co-op,38 Devonshire Ave #2,Mountain View,CA,94043,1398000,3,2.5,MOUNTAIN VIEW,1308,,1981,14,1069,400,Active,September-30-2023 11:00 AM,September-30-2023 02:00 PM,https://www.redfin.com/CA/Mountain-View/38-Devonshire-Ave-94043/unit-2/home/621709,MLSListings,ML81940886,N,Y,37.4040653,-122.0596625
MLS Listing,,Townhouse,855 Sycamore Loop,Mountain View,CA,94043,1798000,4,3.5,MOUNTAIN VIEW,1748,2399,2016,15,1029,400,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/855-Sycamore-Loop-94043/home/112869455,MLSListings,ML81941886,N,Y,37.4151315,-122.0884004
MLS Listing,,Single Family Residential,694 Pettis Ave,Mountain View,CA,94041,4198000,5,3.0,MOUNTAIN VIEW,2692,8684,2023,15,1559,,Active,,,https://www.redfin.com/CA/Mountain-View/694-Pettis-Ave-94041/home/617722,MLSListings,ML81941873,N,Y,37.390934,-122.090799
MLS Listing,,Single Family Residential,1791 Woodhaven Pl,Mountain View,CA,94041,3780000,6,4.0,MOUNTAIN VIEW,3107,5215,1999,16,1217,120,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/1791-Woodhaven-Pl-94041/home/1528698,MLSListings,ML81940168,N,Y,37.3927282,-122.0942852
MLS Listing,,Single Family Residential,1166 Spencer Ct,Mountain View,CA,94040,4698000,5,4.0,MOUNTAIN VIEW,3923,10955,1964,16,1198,,Active,,,https://www.redfin.com/CA/Mountain-View/1166-Spencer-Ct-94040/home/1414058,MLSListings,ML81941745,N,Y,37.3670641,-122.0946181
MLS Listing,,Condo/Co-op,255 S Rengstorff Ave #123,Mountain View,CA,94040,798000,2,1.0,MOUNTAIN VIEW,935,,1965,17,853,655,Active,,,https://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-123/home/688739,MLSListings,ML81941668,N,Y,37.3999781,-122.0990544
MLS Listing,,Single Family Residential,330 Anna Ave,Mountain View,CA,94043,2599000,4,3.0,MOUNTAIN VIEW,1621,5112,1956,22,1603,,Active,,,https://www.redfin.com/CA/Mountain-View/330-Anna-Ave-94043/home/1227437,MLSListings,ML81941043,N,Y,37.4088521,-122.1014764
MLS Listing,,Single Family Residential,59 Devonshire Ave,Mountain View,CA,94043,3798000,5,4.5,MOUNTAIN VIEW,3458,10617,2019,23,1098,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/59-Devonshire-Ave-94043/home/620844,MLSListings,ML81940993,N,Y,37.4033132,-122.0595303
MLS Listing,,Townhouse,425 Magritte Way,Mountain View,CA,94041,1749000,3,3.5,MOUNTAIN VIEW,1670,853,2009,23,1047,373,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/425-Magritte-Way-94041/home/28895567,MLSListings,ML81940879,N,Y,37.3858383,-122.0578865
MLS Listing,,Condo/Co-op,500 W Middlefield Rd #121,Mountain View,CA,94043,645000,1,1.0,MOUNTAIN VIEW,564,,1971,24,1144,527,Active,,,https://www.redfin.com/CA/Mountain-View/500-W-Middlefield-Rd-94043/unit-121/home/622732,MLSListings,ML81932045,N,Y,37.401406825,-122.0702666
MLS Listing,,Townhouse,1992 Montecito Ave,Mountain View,CA,94043,1938000,4,3.0,MOUNTAIN VIEW,1757,,2023,24,1103,441,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/1992-Montecito-Ave-94043/home/182165729,MLSListings,ML81940717,N,Y,37.4061014,-122.0925988
MLS Listing,,Mobile/Manufactured Home,433 Sylvan Ave #121,Mountain View,CA,94041,369900,2,2.0,MOUNTAIN VIEW,1458,,2004,26,254,,Active,,,https://www.redfin.com/CA/Mountain-View/433-Sylvan-Ave-94041/unit-121/home/2123079,MLSListings,ML81940680,N,Y,37.3833481,-122.0602928
MLS Listing,,Townhouse,217 Ada Ave #1,Mountain View,CA,94043,1748888,3,2.5,Mountain View,2009,1484,1983,29,871,627,Active,,,https://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-1/home/1339813,CRMLS,OC23160363,N,Y,37.3944615,-122.0647318
MLS Listing,,Townhouse,463 Magritte Way,Mountain View,CA,94041,1675000,3,3.5,MOUNTAIN VIEW,1637,853,2011,30,1023,373,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/463-Magritte-Way-94041/home/28895592,MLSListings,ML81940328,N,Y,37.385635,-122.0569554
MLS Listing,,Condo/Co-op,2002 W Middlefield Rd Unit 7B,Mountain View,CA,94043,1198000,3,2.5,MOUNTAIN VIEW,1405,,1969,30,853,662,Active,October-1-2023 01:30 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/2002-W-Middlefield-Rd-94043/unit-7B/home/17289903,MLSListings,ML81940286,N,Y,37.4113711,-122.0900059
MLS Listing,,Multi-Family (5+ Unit),2010 California St,Mountain View,CA,94040,9500000,27,23.0,MOUNTAIN VIEW,15571,30720,1960,30,610,,Active,,,https://www.redfin.com/CA/Mountain-View/2010-California-St-94040/home/615666,MLSListings,ML81940253,N,Y,37.398339,-122.0973696
MLS Listing,,Condo/Co-op,1033 Crestview Dr #216,Mountain View,CA,94040,875000,2,2.0,MOUNTAIN VIEW,1140,,1969,32,768,611,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-216/home/652187,MLSListings,ML81939426,N,Y,37.3727325,-122.0598668
MLS Listing,,Townhouse,1349 West Middlefield Rd,Mountain View,CA,94043,1955000,4,3.5,MOUNTAIN VIEW,1715,,2023,35,1140,293,Active,,,https://www.redfin.com/CA/Mountain-View/1349-W-Middlefield-Rd-94043/home/187086591,MLSListings,ML81939882,N,Y,37.408241,-122.08293
MLS Listing,,Single Family Residential,130 Mercy St,Mountain View,CA,94041,2199000,3,2.0,MOUNTAIN VIEW,1157,7205,1939,36,1901,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Mountain-View/130-Mercy-St-94041/home/1461926,MLSListings,ML81938985,N,Y,37.3874425,-122.0730696
MLS Listing,,Single Family Residential,355 Palo Alto Ave,Mountain View,CA,94041,2400000,3,2.0,MOUNTAIN VIEW,1512,7218,1912,38,1587,,Active,,,https://www.redfin.com/CA/Mountain-View/355-Palo-Alto-Ave-94041/home/1239467,MLSListings,ML81939472,N,Y,37.3944511,-122.0866072
MLS Listing,,Single Family Residential,555 Front Ln,Mountain View,CA,94041,2145000,3,2.5,MOUNTAIN VIEW,1647,2306,1996,38,1302,260,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/555-Front-Ln-94041/home/940775,MLSListings,ML81939379,N,Y,37.3933732,-122.0760458
MLS Listing,,Condo/Co-op,183 Del Medio Ave #302,Mountain View,CA,94040,599999,2,2.0,MOUNTAIN VIEW,1012,,1962,44,593,586,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/183-Del-Medio-Ave-94040/unit-302/home/2121266,MLSListings,ML81938606,N,Y,37.4077432,-122.1119469
MLS Listing,,Condo/Co-op,255 S Rengstorff Ave #141,Mountain View,CA,94040,639998,1,1.0,MOUNTAIN VIEW,731,871,1965,44,876,566,Active,,,https://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-141/home/1827075,MLSListings,ML81938564,N,Y,37.3999781,-122.0990544
MLS Listing,,Condo/Co-op,651 Cinnamon Cir,Mountain View,CA,94043,1245000,2,2.5,MOUNTAIN VIEW,1122,,2019,45,1110,326,Active,,,https://www.redfin.com/CA/Mountain-View/651-Cinnamon-Cir-94043/home/167201259,MLSListings,ML81937781,N,Y,37.4061085,-122.0624849
MLS Listing,,Single Family Residential,388 Sleeper Ave,Mountain View,CA,94040,4999000,6,5.5,MOUNTAIN VIEW,3260,8333,2023,46,1533,,Active,September-30-2023 01:00 PM,September-30-2023 05:00 PM,https://www.redfin.com/CA/Mountain-View/388-Sleeper-Ave-94040/home/1246973,MLSListings,ML81938352,N,Y,37.3717438,-122.0751114
MLS Listing,,Townhouse,1655 Grant Rd,Mountain View,CA,94040,1799000,4,3.0,MOUNTAIN VIEW,1962,1704,1979,51,917,605,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/1655-Grant-Rd-94040/home/1151333,MLSListings,ML81937737,N,Y,37.374831,-122.076484
MLS Listing,,Condo/Co-op,1033 Crestview Dr #209,Mountain View,CA,94040,825000,2,2.0,MOUNTAIN VIEW,1140,,1969,56,724,612,Active,,,https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-209/home/1151388,MLSListings,ML81937343,N,Y,37.3727325,-122.0598668
MLS Listing,,Townhouse,1982 Montecito Ave,Mountain View,CA,94043,2158000,5,3.0,MOUNTAIN VIEW,2057,,2023,59,1049,441,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Mountain-View/1982-Montecito-Ave-94043/home/182165628,MLSListings,ML81936779,N,Y,37.4061885,-122.0928667
MLS Listing,,Single Family Residential,68 Centre St,Mountain View,CA,94041,2699000,4,4.0,,2326,6368,1946,60,1160,,Active,September-30-2023 09:00 AM,September-30-2023 12:00 PM,https://www.redfin.com/CA/Mountain-View/68-Centre-St-94041/home/1471286,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034633,N,Y,37.3821028,-122.0725575
MLS Listing,,Townhouse,2 Morning Sun Ct,Mountain View,CA,94043,1248000,2,1.5,MOUNTAIN VIEW,1174,1495,1974,71,1063,444,Active,,,https://www.redfin.com/CA/Mountain-View/2-Morning-Sun-Ct-94043/home/1784949,MLSListings,ML81935588,N,Y,37.4065389,-122.0758154
MLS Listing,,Condo/Co-op,460 Costa Mesa Ter Unit F,Sunnyvale,CA,94085,798888,2,2.0,SUNNYVALE,1012,,1985,77,789,499,Active,,,https://www.redfin.com/CA/Sunnyvale/460-Costa-Mesa-Ter-94085/unit-F/home/1186984,MLSListings,ML81934082,N,Y,37.3929394,-122.0452566
MLS Listing,,Townhouse,1940 Silverwood Ave,Mountain View,CA,94043,968000,2,1.5,MOUNTAIN VIEW,968,484,1974,77,1000,543,Active,,,https://www.redfin.com/CA/Mountain-View/1940-Silverwood-Ave-94043/home/1197328,MLSListings,ML81935031,N,Y,37.4018814,-122.0917666
MLS Listing,,Single Family Residential,481 San Antonio Ave,Palo Alto,CA,94306,2985000,4,2.0,PALO ALTO,1765,10260,1956,92,1691,,Active,,,https://www.redfin.com/CA/Palo-Alto/481-San-Antonio-Rd-94306/home/608116,MLSListings,ML81933520,N,Y,37.4136975,-122.105089
MLS Listing,,Multi-Family (2-4 Unit),1031 Dale Ave,Mountain View,CA,94040,2190000,5,3.0,MOUNTAIN VIEW,2379,7007,1962,101,921,,Active,,,https://www.redfin.com/CA/Mountain-View/1031-Dale-Ave-94040/home/1174557,MLSListings,ML81932416,N,Y,37.3742942,-122.0629485
MLS Listing,,Condo/Co-op,1930 Mount Vernon Ct #4,Mountain View,CA,94040,698888,2,1.0,Monticello Condo,1082,1308,1963,105,646,740,Active,September-30-2023 02:00 PM,September-30-2023 05:00 PM,https://www.redfin.com/CA/Mountain-View/1930-Mount-Vernon-Ct-94040/unit-4/home/616467,San Francisco MLS,423747488,N,Y,37.3963141,-122.0955722
MLS Listing,,Other,760 San Antonio Rd,Palo Alto,CA,94303,10500000,,,PALO ALTO,,29083,,108,,,Active,,,https://www.redfin.com/CA/Palo-Alto/760-San-Antonio-Rd-94303/home/185753505,MLSListings,ML81931630,N,Y,37.4183086,-122.1021154
MLS Listing,,Single Family Residential,1945 San Luis Ave,Mountain View,CA,94043,1950000,2,2.0,MOUNTAIN VIEW,900,7700,1933,164,2167,,Active,,,https://www.redfin.com/CA/Mountain-View/1945-San-Luis-Ave-94043/home/613024,MLSListings,ML81925112,N,Y,37.4075704,-122.0910898
New Construction Plan,,Townhouse,Verano Plan 2,Mountain View,CA,94043,1845000,3,3.5,Verano,1692,,,,1090,,Active,,,https://www.redfin.com/CA/Mountain-View/Verano/Verano-Plan-2/home/183465446,NewHomeSource.com,Plan-252319592,N,Y,37.408018,-122.082856
New Construction Plan,,Single Family Residential,Lots 6-9,Mountain View,CA,94043,2488000,4,3.5,Colony Sierra Homes,2110,,,,1179,,Active,,,https://www.redfin.com/CA/Mountain-View/Colony-Sierra-Homes/Lots-6-9/home/187315172,NewHomeSource.com,Plan-242740559,N,Y,37.4159363,-122.0890927
New Construction Plan,,Townhouse,Verano Plan 4,Mountain View,CA,94043,2368000,4,3.5,Verano,1991,,,,1189,,Active,,,https://www.redfin.com/CA/Mountain-View/Verano/Verano-Plan-4/home/183465094,NewHomeSource.com,Plan-242319859,N,Y,37.408018,-122.082856
New Construction Plan,,Townhouse,Verano Plan 3,Mountain View,CA,94043,1979000,4,3.5,Verano,1715,,,,1154,,Active,,,https://www.redfin.com/CA/Mountain-View/Verano/Verano-Plan-3/home/183465102,NewHomeSource.com,Plan-242319857,N,Y,37.408018,-122.082856
New Construction Plan,,Townhouse,Lots 1-5,Mountain View,CA,94043,2188000,4,3.5,Colony Sierra Homes,1850,,,,1183,,Active,,,https://www.redfin.com/CA/Mountain-View/Colony-Sierra-Homes/Lots-1-5/home/187315821,NewHomeSource.com,Plan-242740575,N,Y,37.4159363,-122.0890927
New Construction Plan,,Townhouse,VERANO PLAN 1,Mountain View,CA,94043,1748000,3,3.0,Verano,1471,,,,1188,,Active,,,https://www.redfin.com/CA/Mountain-View/Verano/VERANO-PLAN-1/home/183460153,NewHomeSource.com,Plan-242355657,N,Y,37.408018,-122.082856
