SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,325 San Miguel Ct #1,Milpitas,CA,95035,669000,3,1.0,MILPITAS,1050,,1971,14,637,544,Active,,,https://www.redfin.com/CA/Milpitas/325-San-Miguel-Ct-95035/unit-1/home/167190717,MLSListings,ML81942143,N,Y,37.4246516,-121.9115457
MLS Listing,,Mobile/Manufactured Home,60 Wison Way #158,Milpitas,CA,95035,380000,3,2.0,MILPITAS,1028,,2006,1,370,,Active,,,https://www.redfin.com/CA/Milpitas/60-Wilson-Way-95035/unit-158/home/12178953,MLSListings,ML81943641,N,Y,37.4583852,-121.9139971
MLS Listing,,Townhouse,738 Claridad Loop,Milpitas,CA,95035,1188000,3,2.5,MILPITAS,1810,789,2006,1,656,385,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Milpitas/738-Claridad-Loop-95035/home/167191378,MLSListings,ML81941538,N,Y,37.4223799,-121.908433
MLS Listing,,Single Family Residential,1397 Mount Shasta Ave,Milpitas,CA,95035,1198888,2,2.0,MILPITAS,1219,6700,1981,3,984,,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/1397-Mount-Shasta-Ave-95035/home/568384,MLSListings,ML81924272,N,Y,37.4214823,-121.877637
MLS Listing,,Single Family Residential,34 Greentree Way,Milpitas,CA,95035,1699000,5,3.0,Milpitas,1885,6277,1970,5,901,,Active,September-30-2023 01:00 PM,September-30-2023 05:00 PM,https://www.redfin.com/CA/Milpitas/34-Greentree-Way-95035/home/167192806,MetroList,223093322,N,Y,37.4098849,-121.9028322
MLS Listing,,Condo/Co-op,729 Garden St,Milpitas,CA,95035,1290000,3,3.5,MILPITAS,1861,,2016,6,693,358,Active,September-30-2023 01:30 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/729-Garden-St-95035/home/112869493,MLSListings,ML81942986,N,Y,37.4137156,-121.891949
MLS Listing,,Single Family Residential,254 Uvas St,Milpitas,CA,95035,1329000,4,2.0,MILPITAS,1488,6729,1962,7,893,,Active,September-30-2023 01:00 PM,September-30-2023 03:00 PM,https://www.redfin.com/CA/Milpitas/254-Uvas-St-95035/home/932968,MLSListings,ML81942836,N,Y,37.4362088,-121.9123063
MLS Listing,,Single Family Residential,1806 Saint Andrews Ct,Milpitas,CA,95035,3299000,4,3.0,SUMMIT POINTE,3858,9000,1985,8,855,200,Active,,,https://www.redfin.com/CA/Milpitas/1806-Saint-Andrews-Ct-95035/home/1245169,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039874,N,Y,37.4563982,-121.8773186
MLS Listing,,Townhouse,2101 Ornellas Dr,Milpitas,CA,95035,1498000,3,2.5,MILPITAS,1528,1781,1991,9,980,340,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/2101-Ornellas-Dr-95035/home/990513,MLSListings,ML81942207,N,Y,37.4218771,-121.8668465
MLS Listing,,Townhouse,600 Mente Linda Loop,Milpitas,CA,95035,1098880,2,2.0,MILPITAS,1371,1354,2007,9,802,384,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/600-Mente-Linda-Loop-95035/home/167191350,MLSListings,ML81941185,N,Y,37.423132,-121.907841
MLS Listing,,Townhouse,1886 Trento Loop,Milpitas,CA,95035,1218000,3,3.0,MILPITAS,1709,521,2016,9,713,370,Active,September-30-2023 01:30 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Milpitas/1886-Trento-Loop-95035/home/109778019,MLSListings,ML81937181,N,Y,37.4047705,-121.8933868
MLS Listing,,Mobile/Manufactured Home,1515 N Milpitas Blvd #66,Milpitas,CA,95035,399000,3,2.0,MILPITAS,1195,,2022,10,334,,Active,,,https://www.redfin.com/CA/Milpitas/1515-N-Milpitas-Blvd-95035/unit-66/home/63740414,MLSListings,ML81942479,N,Y,37.4534244,-121.9134799
MLS Listing,,Single Family Residential,1619 Ellis Ave,Milpitas,CA,95035,980000,3,2.0,MILPITAS,1210,7483,1962,10,810,,Active,October-1-2023 11:00 AM,October-1-2023 01:00 PM,https://www.redfin.com/CA/Milpitas/1619-Ellis-Ave-95035/home/558233,MLSListings,ML81942380,N,Y,37.4411759,-121.8791417
MLS Listing,,Townhouse,1837 Landess Ave,Milpitas,CA,95035,825000,3,1.5,MILPITAS,1155,788,1971,15,714,400,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/1837-Landess-Ave-95035/home/1458020,MLSListings,ML81941996,N,Y,37.4181315,-121.8706324
MLS Listing,,Single Family Residential,1887 Big Bend Dr,Milpitas,CA,95035,1588887,4,2.5,MILPITAS,2392,5501,1966,15,664,,Active,,,https://www.redfin.com/CA/Milpitas/1887-Big-Bend-Dr-95035/home/1590259,MLSListings,ML81941883,N,Y,37.4290124,-121.8700929
MLS Listing,,Single Family Residential,210 Butler St,Milpitas,CA,95035,1568888,3,2.0,MILPITAS,1431,6561,1956,17,1096,,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/210-Butler-St-95035/home/824739,MLSListings,ML81936654,N,Y,37.4329956,-121.9114188
MLS Listing,,Single Family Residential,450 Palmer St,Milpitas,CA,95035,1140000,3,1.0,MILPITAS,1040,5369,1955,18,1096,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/450-Palmer-St-95035/home/167191197,MLSListings,ML81941544,N,Y,37.4225514,-121.9114059
MLS Listing,,Townhouse,529 Lundy Pl,Milpitas,CA,95035,1193495,3,3.0,,1454,,2023,21,821,434,Active,,,https://www.redfin.com/CA/Milpitas/529-Lundy-Pl-95035/home/186423334,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038545,N,Y,37.4048667,-121.8902342
MLS Listing,,Single Family Residential,1517 Hidden Creek Ln,Milpitas,CA,95035,1699888,4,3.5,Milpitas,2405,2323,2016,23,707,279,Active,September-30-2023 02:00 PM,September-30-2023 05:00 PM,https://www.redfin.com/CA/Milpitas/1517-Hidden-Creek-Ln-95035/home/143041855,San Francisco MLS,423907040,N,Y,37.4511704,-121.9191327
MLS Listing,,Single Family Residential,2153 Lacey Dr,Milpitas,CA,95035,1598000,4,2.0,MILPITAS,1829,6300,1971,23,874,,Active,September-30-2023 01:00 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Milpitas/2153-Lacey-Dr-95035/home/1184972,MLSListings,ML81940862,N,Y,37.4332593,-121.8689354
MLS Listing,,Single Family Residential,539 Kevenaire Dr,Milpitas,CA,95035,1600000,4,3.0,Milpitas,2817,6512,1979,29,568,,Active,,,https://www.redfin.com/CA/Milpitas/539-Kevenaire-Dr-95035/home/554219,MetroList,223084401,N,Y,37.4472198,-121.8996333
MLS Listing,,Condo/Co-op,421 Vineyard Ave #21,Milpitas,CA,95035,1168887,3,2.5,MILPITAS,1458,,2018,36,802,612,Active,September-30-2023 12:30 PM,September-30-2023 03:00 PM,https://www.redfin.com/CA/Milpitas/421-Vineyard-Ave-95035/unit-21/home/168866877,MLSListings,ML81929120,N,Y,37.4079811,-121.892859
MLS Listing,,Single Family Residential,1051 Crescent Ter,Milpitas,CA,95035,2598888,4,3.0,MILPITAS,2549,6175,1988,36,1020,,Active,September-30-2023 12:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/1051-Crescent-Ter-95035/home/574033,MLSListings,ML81938312,N,Y,37.4234498,-121.867981
MLS Listing,,Townhouse,563 Lundy Pl,Milpitas,CA,95035,1420025,3,3.0,,1769,,2023,49,803,434,Active,,,https://www.redfin.com/CA/Milpitas/563-Lundy-Pl-95035/home/186423397,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035743,N,Y,37.4054645,-121.8896657
MLS Listing,,Single Family Residential,3117 Drywood Ln,San Jose,CA,95132,1399000,6,4.0,SAN JOSE,1408,6126,1964,64,994,34,Active,September-30-2023 01:30 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/San-Jose/3117-Drywood-Ln-95132/home/571209,MLSListings,ML81936421,N,Y,37.4154131,-121.8741571
MLS Listing,,Condo/Co-op,1087 N Abbott Ave,Milpitas,CA,95035,948888,3,2.0,MILPITAS,1174,,1979,72,808,708,Active,,,https://www.redfin.com/CA/Milpitas/1087-N-Abbott-Ave-95035/home/1733945,MLSListings,ML81935436,N,Y,37.4426012,-121.9179633
MLS Listing,,Townhouse,16 Hemlock Ln,Milpitas,CA,95035,800000,3,1.5,POPPY LANE,1150,940,1971,82,696,372,Active,,,https://www.redfin.com/CA/Milpitas/16-Hemlock-Ln-95035/home/606103,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41032567,N,Y,37.438274,-121.87469
MLS Listing,,Single Family Residential,2124 Old Calaveras Rd,Milpitas,CA,95035,10500000,5,5.5,MILPITAS,7000,2894280,2009,88,1500,,Active,,,https://www.redfin.com/CA/Milpitas/2124-Old-Calaveras-Rd-95035/home/28682306,MLSListings,ML81933796,N,Y,37.447879,-121.867182
MLS Listing,,Other,7280 Marylinn Dr,Milpitas,CA,95035,2780000,,,MILPITAS,,15107,,141,,,Active,,,https://www.redfin.com/CA/Milpitas/7280-Marylinn-Dr-95035/home/104461846,MLSListings,ML81927870,N,Y,37.435682,-121.907265
MLS Listing,,Mobile/Manufactured Home,60 Wilson Way #91,Milpitas,CA,95035,449900,3,2.0,MILPITAS,1220,,2000,147,369,,Active,,,https://www.redfin.com/CA/Milpitas/60-Wilson-Way-95035/unit-91/home/1395597,MLSListings,ML81927165,N,Y,37.4583852,-121.9139971
